NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Primera,"Desarrollo comunitario, comercial e industrial",CHÍA,1035404094.0
Primera,"Desarrollo comunitario, comercial e industrial",CÚCUTA,1936609000.0
Primera,"Desarrollo comunitario, comercial e industrial",ENVIGADO,1220804257.0
Primera,"Desarrollo comunitario, comercial e industrial",FUNZA,859465771.0
Primera,"Desarrollo comunitario, comercial e industrial",IBAGUÉ,9773082133.0
Primera,"Desarrollo comunitario, comercial e industrial",ITAGÜÍ,1483082785.0
Primera,"Desarrollo comunitario, comercial e industrial",MANIZALES,3555251010.0
Primera,"Desarrollo comunitario, comercial e industrial",MONTERÍA,664033135.0
Primera,"Desarrollo comunitario, comercial e industrial",MOSQUERA,743316460.0
Primera,"Desarrollo comunitario, comercial e industrial",NEIVA,275250000.0
Primera,"Desarrollo comunitario, comercial e industrial",PALMIRA,5261910401.0
Primera,"Desarrollo comunitario, comercial e industrial",PASTO,5344453018.0
Primera,"Desarrollo comunitario, comercial e industrial",PEREIRA,4177541441.0
Primera,"Desarrollo comunitario, comercial e industrial",RIONEGRO,2355585592.0
Primera,"Desarrollo comunitario, comercial e industrial",SABANETA,1563919105.0
Primera,"Desarrollo comunitario, comercial e industrial",SANTA MARTA,10559519865.0
Primera,"Desarrollo comunitario, comercial e industrial",SOACHA,1007495144.0
Primera,"Desarrollo comunitario, comercial e industrial",TUNJA,1532489886.0
Primera,"Desarrollo comunitario, comercial e industrial",VILLAVICENCIO,20797648857.0
Primera,"Desarrollo comunitario, comercial e industrial",YUMBO,1518043126.0
Primera,Educación,ARMENIA,126426356254.0
Primera,Educación,BARRANCABERMEJA,118704256614.0
Primera,Educación,BARRANQUILLA,331732858897.0
Primera,Educación,BELLO,138334075013.0
Primera,Educación,BUCARAMANGA,232833832477.0
Primera,Educación,BUENAVENTURA,156384058958.0
Primera,Educación,CARTAGENA DE INDIAS,647550677755.0
Primera,Educación,CHÍA,54974361669.0
Primera,Educación,CÚCUTA,310730995758.0
Primera,Educación,ENVIGADO,69883015601.0
Primera,Educación,FLORIDABLANCA,81466004046.0
Primera,Educación,FUNZA,11990042257.0
Primera,Educación,IBAGUÉ,264131016272.0
Primera,Educación,ITAGÜÍ,88210143066.0
Primera,Educación,MANIZALES,176093744660.0
Primera,Educación,MONTERÍA,687859780100.0
Primera,Educación,MOSQUERA,44774024291.0
Primera,Educación,NEIVA,185534866878.0
Primera,Educación,PALMIRA,118637617828.0
Primera,Educación,PASTO,207477108808.0
Primera,Educación,PEREIRA,231701425720.0
Primera,Educación,RIONEGRO,63617050571.0
Primera,Educación,SABANETA,31059907682.0
Primera,Educación,SANTA MARTA,249600009447.0
Primera,Educación,SOACHA,166976498996.0
Primera,Educación,TUNJA,627844405503.0
Primera,Educación,VALLEDUPAR,228724280547.0
Primera,Educación,VILLAVICENCIO,458934987093.0
Primera,Educación,YUMBO,64984986857.0
Primera,Fortalecimiento institucional,ARMENIA,15091276967.0
Primera,Fortalecimiento institucional,BARRANCABERMEJA,23436807034.0
Primera,Fortalecimiento institucional,BARRANQUILLA,17102250302.0
Primera,Fortalecimiento institucional,BELLO,21246834894.0
Primera,Fortalecimiento institucional,BUCARAMANGA,44815407559.0
Primera,Fortalecimiento institucional,BUENAVENTURA,30037012102.0
Primera,Fortalecimiento institucional,CARTAGENA DE INDIAS,25440712672.0
Primera,Fortalecimiento institucional,CHÍA,5763815894.0
Primera,Fortalecimiento institucional,CÚCUTA,7767372987.0
Primera,Fortalecimiento institucional,ENVIGADO,7818517137.0
Primera,Fortalecimiento institucional,FUNZA,955130163.0
Primera,Fortalecimiento institucional,IBAGUÉ,10547280019.0
Primera,Fortalecimiento institucional,ITAGÜÍ,24713129230.0
Primera,Fortalecimiento institucional,MANIZALES,6122536660.0
Primera,Fortalecimiento institucional,MONTERÍA,9240755256.0
Primera,Fortalecimiento institucional,MOSQUERA,9748487155.0
Primera,Fortalecimiento institucional,PALMIRA,20011989336.0
Primera,Fortalecimiento institucional,PASTO,5400554906.0
Primera,Fortalecimiento institucional,PEREIRA,14437586087.0
Primera,Fortalecimiento institucional,RIONEGRO,7580391786.0
Primera,Fortalecimiento institucional,SABANETA,6856205375.0
Primera,Fortalecimiento institucional,SANTA MARTA,5174748974.0
Primera,Fortalecimiento institucional,SOACHA,10263114830.0
Primera,Fortalecimiento institucional,TUNJA,1523393543.0
Primera,Fortalecimiento institucional,VALLEDUPAR,5342496652.0
Primera,Fortalecimiento institucional,VILLAVICENCIO,5419039742.0
Primera,Fortalecimiento institucional,YUMBO,4203246678.0
Primera,Funcionamiento y pensiones,ARMENIA,61797188362.0
Primera,Funcionamiento y pensiones,BARRANCABERMEJA,112628194023.0
Primera,Funcionamiento y pensiones,BARRANQUILLA,140943415048.0
Primera,Funcionamiento y pensiones,BELLO,89908365132.0
Primera,Funcionamiento y pensiones,BUCARAMANGA,123574722708.0
Primera,Funcionamiento y pensiones,BUENAVENTURA,77626447107.0
Primera,Funcionamiento y pensiones,CARTAGENA DE INDIAS,150698673067.0
Primera,Funcionamiento y pensiones,CHÍA,56998115350.0
Primera,Funcionamiento y pensiones,CÚCUTA,50575158773.0
Primera,Funcionamiento y pensiones,ENVIGADO,85615396327.0
Primera,Funcionamiento y pensiones,FLORIDABLANCA,51978303728.0
Primera,Funcionamiento y pensiones,FUNZA,35029205469.0
Primera,Funcionamiento y pensiones,IBAGUÉ,96033223503.0
Primera,Funcionamiento y pensiones,ITAGÜÍ,69718330188.0
Primera,Funcionamiento y pensiones,MANIZALES,66753749001.0
Primera,Funcionamiento y pensiones,MONTERÍA,151027587872.0
Primera,Funcionamiento y pensiones,MOSQUERA,21116760873.0
Primera,Funcionamiento y pensiones,NEIVA,65207716821.0
Primera,Funcionamiento y pensiones,PALMIRA,75471803630.0
Primera,Funcionamiento y pensiones,PASTO,55867929418.0
Primera,Funcionamiento y pensiones,PEREIRA,123098595044.0
Primera,Funcionamiento y pensiones,RIONEGRO,40316175171.0
Primera,Funcionamiento y pensiones,SABANETA,52383496102.0
Primera,Funcionamiento y pensiones,SANTA MARTA,64377814902.0
Primera,Funcionamiento y pensiones,SOACHA,44598415377.0
Primera,Funcionamiento y pensiones,TUNJA,174303989346.0
Primera,Funcionamiento y pensiones,VALLEDUPAR,88866318089.0
Primera,Funcionamiento y pensiones,VILLAVICENCIO,195954658493.0
Primera,Funcionamiento y pensiones,YUMBO,75095509677.0
Primera,Medio ambiente,ARMENIA,9685530550.0
Primera,Medio ambiente,BARRANCABERMEJA,11215194192.0
Primera,Medio ambiente,BARRANQUILLA,863625000.0
Primera,Medio ambiente,BELLO,186171028.0
Primera,Medio ambiente,BUCARAMANGA,2767748758.0
Primera,Medio ambiente,BUENAVENTURA,3866308655.0
Primera,Medio ambiente,CHÍA,6717891821.0
Primera,Medio ambiente,CÚCUTA,22744846057.0
Primera,Medio ambiente,ENVIGADO,31810254856.0
Primera,Medio ambiente,FLORIDABLANCA,14152352338.0
Primera,Medio ambiente,FUNZA,5571481238.0
Primera,Medio ambiente,IBAGUÉ,29950281030.0
Primera,Medio ambiente,ITAGÜÍ,16404381799.0
Primera,Medio ambiente,MANIZALES,25816074970.0
Primera,Medio ambiente,MONTERÍA,3556509545.0
Primera,Medio ambiente,MOSQUERA,6041628588.0
Primera,Medio ambiente,NEIVA,330215000.0
Primera,Medio ambiente,PALMIRA,13273725939.0
Primera,Medio ambiente,PASTO,14745936524.0
Primera,Medio ambiente,PEREIRA,17262550969.0
Primera,Medio ambiente,RIONEGRO,14810548926.0
Primera,Medio ambiente,SABANETA,2373311241.0
Primera,Medio ambiente,SANTA MARTA,11011496152.0
Primera,Medio ambiente,SOACHA,623131541.0
Primera,Medio ambiente,TUNJA,11783431357.0
Primera,Medio ambiente,VILLAVICENCIO,10069892834.0
Primera,Medio ambiente,YUMBO,8385711085.0
Primera,Otros,ARMENIA,1676151419554.0
Primera,Otros,BARRANCABERMEJA,2037414041916.0
Primera,Otros,BARRANQUILLA,4572040564918.0
Primera,Otros,BELLO,1721022616983.0
Primera,Otros,BUCARAMANGA,3335754863027.0
Primera,Otros,BUENAVENTURA,2122481621245.0
Primera,Otros,CARTAGENA DE INDIAS,4793633372922.0
Primera,Otros,CHÍA,1014309299611.0
Primera,Otros,CÚCUTA,4072720017942.0
Primera,Otros,ENVIGADO,1707484181339.0
Primera,Otros,FLORIDABLANCA,1582769718151.0
Primera,Otros,FUNZA,504877961026.0
Primera,Otros,IBAGUÉ,2971523193823.0
Primera,Otros,ITAGÜÍ,1736601204042.0
Primera,Otros,MANIZALES,1912793366657.0
Primera,Otros,MONTERÍA,5015420479046.0
Primera,Otros,MOSQUERA,674843604381.0
Primera,Otros,NEIVA,2031403063951.0
Primera,Otros,PALMIRA,1899068492630.0
Primera,Otros,PASTO,2809962788787.0
Primera,Otros,PEREIRA,2913301026972.0
