NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Tercera,Sector eléctrico,GIRARDOTA,1293578796.0
Tercera,Sector eléctrico,GUARNE,1541337666.0
Tercera,Sector eléctrico,LA CEJA,1853233292.0
Tercera,Sector eléctrico,POPAYÁN,3126591240.0
Tercera,Sector eléctrico,SOPÓ,1528889500.0
Tercera,Sector eléctrico,TENJO,1698914826.0
Tercera,Sector eléctrico,YOPAL,1167579593.0
Tercera,Sector minero,DUITAMA,9770000.0
Tercera,Sector minero,POPAYÁN,297656844.0
Tercera,Servicio de la deuda,APARTADÓ,5846926197.0
Tercera,Servicio de la deuda,CALDAS,3390135898.0
Tercera,Servicio de la deuda,COPACABANA,3222651735.0
Tercera,Servicio de la deuda,DUITAMA,2634364116.0
Tercera,Servicio de la deuda,ESPINAL,2104720381.0
Tercera,Servicio de la deuda,LA CEJA,4968234952.0
Tercera,Servicio de la deuda,SOPÓ,767687297.0
Tercera,Servicio de la deuda,TENJO,2734015739.0
Tercera,Servicio de la deuda,YOPAL,36366665118.0
Tercera,Transporte,ACACÍAS,2293014162.0
Tercera,Transporte,APARTADÓ,10989296879.0
Tercera,Transporte,ARMENIA,2718074106.0
Tercera,Transporte,CALDAS,2404247341.0
Tercera,Transporte,CANDELARIA,5391240192.0
Tercera,Transporte,COPACABANA,2790441383.0
Tercera,Transporte,COTA,30780849479.0
Tercera,Transporte,DUITAMA,4073832919.0
Tercera,Transporte,ESPINAL,3375371603.0
Tercera,Transporte,GIRARDOTA,4831104839.0
Tercera,Transporte,GUARNE,4591976421.0
Tercera,Transporte,LA CEJA,8800880285.0
Tercera,Transporte,POPAYÁN,29569289398.0
Tercera,Transporte,RICAURTE,4755917890.0
Tercera,Transporte,SINCELEJO,3244794575.0
Tercera,Transporte,SOPÓ,1267950940.0
Tercera,Transporte,TENJO,4276694982.0
Tercera,Transporte,YOPAL,4018529318.0
Tercera,Vivienda,ACACÍAS,175922022.0
Tercera,Vivienda,APARTADÓ,4229374794.0
Tercera,Vivienda,ARMENIA,846286099.0
Tercera,Vivienda,CALDAS,62978450.0
Tercera,Vivienda,CANDELARIA,589012629.0
Tercera,Vivienda,COPACABANA,266795432.0
Tercera,Vivienda,COTA,187555775.0
Tercera,Vivienda,DUITAMA,250000000.0
Tercera,Vivienda,ESPINAL,1531934581.0
Tercera,Vivienda,GIRARDOTA,1008304538.0
Tercera,Vivienda,GUARNE,1424639942.0
Tercera,Vivienda,LA CEJA,2437500291.0
Tercera,Vivienda,POPAYÁN,1861595391.0
Tercera,Vivienda,RICAURTE,363541530.0
Tercera,Vivienda,SOPÓ,607607281.0
Tercera,Vivienda,TENJO,687469089.0
Tercera,Vivienda,YOPAL,433914584.0
