NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Segunda,Fortalecimiento institucional,GUADALAJARA DE BUGA,3552295297.0
Segunda,Fortalecimiento institucional,IBAGUÉ,11977904318.0
Segunda,Fortalecimiento institucional,LA ESTRELLA,881346023.0
Segunda,Fortalecimiento institucional,MADRID,1306949377.0
Segunda,Fortalecimiento institucional,MANIZALES,12891157720.0
Segunda,Fortalecimiento institucional,MONTERÍA,15080228600.0
Segunda,Fortalecimiento institucional,NEIVA,9551714750.0
Segunda,Fortalecimiento institucional,PASTO,5479822391.0
Segunda,Fortalecimiento institucional,PEREIRA,11662360000.0
Segunda,Fortalecimiento institucional,PIEDECUESTA,6963956622.0
Segunda,Fortalecimiento institucional,POPAYÁN,6301626734.0
Segunda,Fortalecimiento institucional,SANTA MARTA,11704289678.0
Segunda,Fortalecimiento institucional,SINCELEJO,5577769638.0
Segunda,Fortalecimiento institucional,SOGAMOSO,1437291828.0
Segunda,Fortalecimiento institucional,SOLEDAD,18122841172.0
Segunda,Fortalecimiento institucional,TOCANCIPÁ,4417081860.0
Segunda,Fortalecimiento institucional,TULUÁ,13031985021.0
Segunda,Fortalecimiento institucional,VALLEDUPAR,12043960391.0
Segunda,Fortalecimiento institucional,YOPAL,2127753423.0
Segunda,Fortalecimiento institucional,ZIPAQUIRÁ,3397820233.0
Segunda,Funcionamiento y pensiones,BUCARAMANGA,161051034779.0
Segunda,Funcionamiento y pensiones,CAJICÁ,18567131028.0
Segunda,Funcionamiento y pensiones,CÚCUTA,89390790478.0
Segunda,Funcionamiento y pensiones,DOSQUEBRADAS,36497013145.0
Segunda,Funcionamiento y pensiones,FACATATIVÁ,19946035603.0
Segunda,Funcionamiento y pensiones,FLORENCIA,31797175609.0
Segunda,Funcionamiento y pensiones,FUSAGASUGÁ,24631326858.0
Segunda,Funcionamiento y pensiones,GIRARDOT,20475707865.0
Segunda,Funcionamiento y pensiones,GIRÓN,25582398491.0
Segunda,Funcionamiento y pensiones,GUADALAJARA DE BUGA,32968330703.0
Segunda,Funcionamiento y pensiones,IBAGUÉ,149448956137.0
Segunda,Funcionamiento y pensiones,LA ESTRELLA,21932011606.0
Segunda,Funcionamiento y pensiones,MADRID,20198470224.0
Segunda,Funcionamiento y pensiones,MANIZALES,96646803048.0
Segunda,Funcionamiento y pensiones,MONTERÍA,40364155836.0
Segunda,Funcionamiento y pensiones,NEIVA,114276361754.0
Segunda,Funcionamiento y pensiones,PASTO,127123360567.0
Segunda,Funcionamiento y pensiones,PEREIRA,101937945888.0
Segunda,Funcionamiento y pensiones,PIEDECUESTA,29547265944.0
Segunda,Funcionamiento y pensiones,POPAYÁN,40421266591.0
Segunda,Funcionamiento y pensiones,SAN ANDRÉS,81638039809.0
Segunda,Funcionamiento y pensiones,SANTA MARTA,102279129217.0
Segunda,Funcionamiento y pensiones,SINCELEJO,37087777621.0
Segunda,Funcionamiento y pensiones,SOGAMOSO,19919776086.0
Segunda,Funcionamiento y pensiones,SOLEDAD,26610193870.0
Segunda,Funcionamiento y pensiones,TOCANCIPÁ,23072394317.0
Segunda,Funcionamiento y pensiones,TULUÁ,30134135055.0
Segunda,Funcionamiento y pensiones,VALLEDUPAR,57220849021.0
Segunda,Funcionamiento y pensiones,YOPAL,42214137697.0
Segunda,Funcionamiento y pensiones,ZIPAQUIRÁ,21503295770.0
Segunda,Medio ambiente,BUCARAMANGA,1166809832.0
Segunda,Medio ambiente,CAJICÁ,3047384251.0
Segunda,Medio ambiente,CÚCUTA,1232616666.0
